zona_leste,zona_norte,zona_oeste,zona_sul,quartos,areas,precos
0,0,1,0,1.3862943611198906,4.672828834461906,8.77971129020447
0,1,0,0,1.3862943611198906,4.110873864173311,7.372118028337787
0,0,1,0,0.6931471805599453,3.828641396489095,7.696667081526462
0,0,1,0,1.3862943611198906,5.442417710521793,9.38437770918244
1,0,0,0,1.0986122886681098,4.07753744390572,7.824445930877619
1,0,0,0,1.0986122886681098,3.713572066704308,13.710151153416941
0,0,1,0,1.6094379124341003,4.663439094112067,7.438971592395862
0,0,1,0,1.3862943611198906,5.14166355650266,8.110727582974489
0,1,0,0,0.6931471805599453,3.4965075614664802,7.215975002651466
0,0,1,0,0.6931471805599453,3.7612001156935624,7.427144133408616
0,0,1,0,0.6931471805599453,2.772588722239781,13.652992804936396
0,0,1,0,1.0986122886681098,4.709530201312334,8.476579508530941
0,0,0,1,1.6094379124341003,5.25227342804663,8.922791623969637
0,1,0,0,0.6931471805599453,3.6635616461296463,7.313886831633462
0,1,0,0,1.0986122886681098,4.454347296253507,7.313886831633462
0,0,0,1,1.3862943611198906,5.111987788356544,9.350189267092581
0,0,0,1,1.0986122886681098,4.1588830833596715,7.919719760924575
0,1,0,0,1.0986122886681098,4.51085950651685,8.006700845440367
0,0,0,1,1.0986122886681098,4.59511985013459,8.294299608857235
0,0,0,1,1.0986122886681098,4.23410650459726,7.501634457883413
0,0,0,1,1.0986122886681098,4.04305126783455,7.741099090035366
0,0,1,0,0.6931471805599453,4.110873864173311,7.550135342488429
0,1,0,0,0.6931471805599453,3.9318256327243257,13.617060838751888
0,1,0,0,1.0986122886681098,4.127134385045092,7.313886831633462
0,1,0,0,1.0986122886681098,5.631211781821365,7.601402334583733
1,0,0,0,0.6931471805599453,3.828641396489095,6.90875477931522
0,1,0,0,1.0986122886681098,3.9318256327243257,7.155396301896734
0,0,0,1,1.0986122886681098,3.9318256327243257,7.039660349862076
0,0,0,1,1.0986122886681098,5.017279836814924,7.467942332285852
0,0,0,1,1.3862943611198906,4.543294782270004,7.836369760545124
0,0,0,1,1.0986122886681098,3.9889840465642745,7.266128779556451
1,0,0,0,1.0986122886681098,3.9889840465642745,7.791935956938058
1,0,0,0,1.0986122886681098,6.803505257608338,9.392745258631441
1,0,0,0,1.3862943611198906,5.017279836814924,7.650168700845001
